@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute label {0,1}

@data
0,1,0,0.52254,0.016429,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014561,1,0,1,0,0.164179,0,1,1,0,0,0.22,0.00006,0.269543,0.105283,0.101719,0.25218,0.057657,0.88795,0.953121,0.036221,0.100533,0.395524,0.612189,0.015632,0.452147,0.331693,0.106454,0.464751,0.399073,0.389769,0.641177,0.693759,0.516124,0.178384,0.095168,0.281852,0.295126,0.029215,1
0,1,0,0.145556,0.41375,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,1,0,1,0,0,0.04,0.01349,0.751287,0.409742,0.617028,0.721667,0.189685,0.951855,0.270868,0.956793,0.257046,0.196538,0.797129,0.919379,0.183598,0.936384,0.798661,0.675428,0.067267,0.054656,0.719648,0.001385,0.304569,0.536305,0.81013,0.163461,0.602699,0.569643,1
1,0,0,0.075397,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,1,0,1,0,0.029851,1,0,1,0,0,0.06,0.003,0.039921,0.257725,0.089754,0.763078,0.357659,0.391269,0.469784,0.173987,0.030819,0.229867,0.517939,0.980333,0.387927,0.218722,0.733419,0.339943,0.768106,0.254046,0.849731,0.337616,0.496733,0.23462,0.92436,0.712709,0.445726,0.968547,1
1,0,0,0.288413,0.159286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21193,1,0,1,0,0.044776,1,0,1,0,0,0.1555,0.003,0.277051,0.863156,0.56616,0.281058,0.369405,0.540292,0.695561,0.465816,0.965996,0.416358,0.038787,0.947341,0.792036,0.471498,0.264417,0.865201,0.589901,0.274074,0.749081,0.391991,0.840193,0.126504,0.419337,0.771143,0.913891,0.828144,1
1,0,0,0.194444,0.035714,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,0,1,0,0,1,1,0,0,0.14,0,0.751359,0.366171,0.20001,0.044057,0.196679,0.056517,0.88481,0.055899,0.016071,0.32685,0.925964,0.52384,0.095067,0.528512,0.110515,0.772217,0.248313,0.253247,0.457974,0.850016,0.361176,0.434539,0.761605,0.565944,0.812063,0.079084,1
1,0,0,0.219524,0.072857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,1,0,0.044776,0,1,1,0,0,0.185,0.0056,0.540663,0.084231,0.078064,0.795873,0.854671,0.174559,0.125143,0.539525,0.766548,0.074551,0.759679,0.601444,0.484866,0.557694,0.296668,0.70772,0.927572,0.084942,0.416726,0.311448,0.595874,0.208026,0.242576,0.471165,0.054283,0.933581,1
1,0,0,0.538413,0.010357,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.526316,1,0,1,0,0.298507,1,0,1,0,0,0,0.15,0.99196,0.991891,0.870148,0.189262,0.864858,0.181381,0.034959,0.205989,0.053165,0.119946,0.972017,0.351749,0.981332,0.867477,0.705075,0.727663,0.754364,0.63442,0.434529,0.738021,0.093168,0.965216,0.160539,0.61995,0.462486,0.909813,1
1,0,0,0.820159,0.392857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.701754,1,0,1,0,0.104478,0,1,1,0,0,0.011,0,0.163804,0.394184,0.916739,0.587847,0.490135,0.67354,0.147191,0.622282,0.497018,0.073445,0.274295,0.036377,0.970387,0.821339,0.653688,0.563313,0.112715,0.66422,0.012682,0.777287,0.986069,0.557343,0.31298,0.315569,0.092843,0.256156,1
1,0,0,0.374286,0.232143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.149123,1,0,1,0,0.179104,0,1,1,0,0,0.0465,0,0.915554,0.442481,0.052812,0.096448,0.325682,0.863173,0.139329,0.5023,0.976297,0.798765,0.124426,0.075219,0.539079,0.547579,0.367809,0.832148,0.022933,0.066739,0.102192,0.558309,0.606426,0.722173,0.134679,0.236329,0.321786,0.748886,1
1,0,0,0.596508,0.357143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.164179,1,0,1,0,0,0,0.01249,0.105006,0.96184,0.680869,0.98082,0.579009,0.634338,0.058399,0.654665,0.109415,0.220262,0.102894,0.888192,0.289515,0.322833,0.134778,0.950895,0.968961,0.086087,0.575736,0.157986,0.829799,0.945914,0.437334,0.203762,0.019404,0.606628,1
1,0,0,0.148095,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03807,1,0,1,0,0.164179,0,1,1,0,0,0.03,0.02184,0.971842,0.254617,0.517619,0.836634,0.444004,0.047254,0.456897,0.186064,0.745654,0.646802,0.771211,0.395358,0.850136,0.318907,0.031891,0.039051,0.863341,0.787494,0.021023,0.18009,0.425939,0.3317,0.467496,0.164822,0.904455,0.960785,1
1,0,0,0.333333,0.535714,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.188596,1,0,1,0,0.134328,0,1,1,0,0,0,0.00134,0.501896,0.37124,0.60716,0.141111,0.472992,0.893582,0.487392,0.406086,0.197266,0.585589,0.826165,0.688073,0.111366,0.369403,0.984445,0.82609,0.925242,0.731182,0.851225,0.824287,0.636189,0.904199,0.179592,0.672685,0.937942,0.7609,1
1,0,0,0.420635,0.767857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.701754,1,0,1,0,0.164179,1,0,1,0,0,0,0.012,0.539706,0.316177,0.819052,0.86152,0.274794,0.835511,0.543418,0.820077,0.342076,0.639828,0.024549,0.149986,0.473362,0.837107,0.275718,0.468055,0.642794,0.524529,0.753546,0.517038,0.374659,0.652362,0.638793,0.698177,0.586902,0.260275,1
0,1,0,0.123016,0.214286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.044776,1,0,1,0,0,0.04,0.00918,0.938229,0.821288,0.223063,0.560627,0.353433,0.744918,0.417057,0.760288,0.759442,0.387652,0.214757,0.356493,0.931676,0.862578,0.615722,0.978434,0.3654,0.072407,0.625038,0.963135,0.367745,0.130883,0.133943,0.991777,0.333154,0.918956,1
0,1,0,0.082063,0.321429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.029851,1,0,1,0,0,0.044,0.00591,0.789401,0.471743,0.68517,0.403942,0.479543,0.491697,0.244414,0.159922,0.107091,0.115741,0.792437,0.076068,0.358,0.831757,0.243549,0.439186,0.48426,0.097745,0.981783,0.20456,0.609899,0.37606,0.344004,0.386724,0.660374,0.042559,1
1,0,0,0.252698,0.050536,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.014925,1,0,1,0,0,0.12,0.001,0.09277,0.928933,0.383589,0.876315,0.823877,0.52377,0.694829,0.55261,0.014471,0.934391,0.307049,0.063209,0.714148,0.914495,0.942227,0.300847,0.310207,0.054848,0.370776,0.556465,0.266352,0.52951,0.103177,0.595244,0.314631,0.126271,1
1,0,0,0.669365,0.410714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.175439,1,0,1,0,0.074627,1,0,1,0,0,0,0.08851,0.307342,0.843218,0.961938,0.111174,0.739,0.811874,0.034639,0.930011,0.763205,0.401893,0.73477,0.51319,0.415165,0.860735,0.079296,0.442146,0.23806,0.364987,0.200788,0.758334,0.530448,0.955514,0.431613,0.925708,0.17681,0.339249,1
1,0,0,0.105873,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.057018,1,0,1,0,0.044776,1,0,1,0,0,0.1,0.01391,0.45072,0.385646,0.872426,0.044799,0.751518,0.792581,0.358575,0.726887,0.990963,0.121166,0.941536,0.751224,0.519657,0.776767,0.035288,0.541029,0.327331,0.940701,0.167635,0.227251,0.519376,0.851816,0.412369,0.428071,0.029121,0.02662,1
1,0,0,0.149524,0.397321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01614,1,0,1,0,0.014925,1,0,1,0,0,0.05,0,0.506475,0.516211,0.409098,0.166732,0.113935,0.79089,0.569295,0.055991,0.026118,0.39236,0.069677,0.176776,0.650332,0.485807,0.471176,0.027997,0.152486,0.97157,0.749437,0.340855,0.533451,0.722669,0.71383,0.763028,0.651621,0.451206,1
1,0,0,0.107143,0.08625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,1,0,0.164179,0,1,1,0,0,0.1,0.03,0.263254,0.526567,0.674314,0.247483,0.393741,0.513019,0.626275,0.780034,0.312128,0.479016,0.364466,0.666771,0.454409,0.966476,0.530487,0.032122,0.444677,0.674647,0.148316,0.386698,0.516869,0.455353,0.483383,0.357425,0.498692,0.187268,1
0,1,0,0.138889,0.302143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.086316,0,1,0,1,0,1,0,1,0,0,0.082,0,0.615717,0.693064,0.585896,0.903397,0.669877,0.809791,0.348382,0.995879,0.678512,0.205315,0.325854,0.564304,0.311447,0.686122,0.128528,0.388634,0.314285,0.187894,0.25664,0.384798,0.33934,0.731526,0.516736,0.440841,0.020414,0.821995,1
0,1,0,0.687778,0.696429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.192982,1,0,1,0,0.104478,1,0,1,0,0,0,0.03,0.226905,0.212489,0.233651,0.289073,0.225777,0.27624,0.199412,0.693789,0.066043,0.796677,0.928882,0.312603,0.835516,0.845899,0.197225,0.818936,0.503643,0.540948,0.319277,0.879131,0.205781,0.742579,0.972495,0.407531,0.9913,0.640884,1
0,1,0,0.105873,0.029821,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.055614,1,0,1,0,0.014925,1,0,1,0,0,0,0,0.093708,0.894807,0.788614,0.188484,0.327283,0.894228,0.212971,0.434365,0.214329,0.219592,0.047763,0.523603,0.340295,0.338982,0.017009,0.699018,0.356601,0.976058,0.679759,0.975323,0.623609,0.559058,0.028547,0.681543,0.860901,0.259664,1
1,0,0,0.693175,0.303571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.245614,1,0,1,0,0.044776,1,0,1,0,0,0,0,0.421853,0.296936,0.503571,0.671447,0.046664,0.878088,0.613024,0.815829,0.908157,0.899165,0.577957,0.348292,0.821098,0.81592,0.355422,0.54621,0.831242,0.13061,0.4599,0.115096,0.583179,0.439392,0.231401,0.213814,0.660097,0.223044,1
1,0,0,0.107143,0.357143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,0,1,0,1,0,0,1,0,0.02,0,0.64513,0.307061,0.506722,0.671972,0.825348,0.950393,0.990817,0.758025,0.682968,0.989755,0.152937,0.009393,0.528991,0.641225,0.9645,0.137967,0.639958,0.31406,0.991897,0.078032,0.996007,0.029338,0.478237,0.757004,0.786777,0.189731,1
1,0,0,0.406032,0.209821,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.350877,1,0,1,0,0.208955,0,1,1,0,0,0.1995,0,0.896881,0.353887,0.360217,0.974979,0.883077,0.27321,0.729614,0.446379,0.578709,0.256523,0.763536,0.098943,0.881887,0.717639,0.375224,0.456858,0.333653,0.41527,0.952651,0.508373,0.6879,0.993184,0.591159,0.761014,0.598984,0.75004,1
1,0,0,0.329365,0.144286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.298246,1,0,1,0,0.104478,0,1,1,0,0,0.0975,0,0.632102,0.908833,0.150629,0.328926,0.895687,0.272711,0.988598,0.413792,0.164587,0.770412,0.114289,0.082529,0.179016,0.419717,0.817434,0.875392,0.101157,0.725125,0.235874,0.415094,0.950704,0.58868,0.931673,0.739448,0.097088,0.228714,1
0,1,0,0.234127,0.108571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.089123,1,0,1,0,0.014925,1,0,1,0,0,0.035,0,0.918578,0.276299,0.008708,0.660871,0.934204,0.220372,0.119621,0.211637,0.835059,0.718442,0.690059,0.502686,0.402445,0.002508,0.328589,0.860809,0.118652,0.034037,0.823086,0.889057,0.548667,0.023782,0.989122,0.170224,0.654287,0.078782,1
1,0,0,0.148095,0.410714,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.074561,1,0,1,0,0.164179,0,1,1,0,0,0.145,0.00284,0.568676,0.598326,0.871356,0.599691,0.231358,0.036438,0.189211,0.468802,0.390692,0.643202,0.395164,0.766005,0.736923,0.38593,0.675905,0.217151,0.235435,0.909898,0.105072,0.039119,0.275251,0.853565,0.028519,0.823237,0.222621,0.00524,1
1,0,0,0.728889,0.055,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.13,0,0.31354,0.821385,0.340312,0.920749,0.305773,0.740822,0.997919,0.661807,0.39763,0.823734,0.29453,0.527482,0.39251,0.7284,0.975894,0.479018,0.540512,0.74034,0.976526,0.452539,0.426587,0.945231,0.760653,0.031194,0.30604,0.618872,1
0,1,0,0.119048,0.083393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.017544,1,0,1,0,0.059701,1,0,0,1,0,0.04,0,0.563204,0.136382,0.141122,0.834694,0.607223,0.938538,0.954951,0.436858,0.388465,0.533855,0.601068,0.46258,0.838889,0.527258,0.865795,0.533301,0.229013,0.360684,0.43496,0.432716,0.551674,0.678305,0.300576,0.028861,0.250116,0.824715,1
1,0,0,0.34,0.160714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.201754,0,1,0,1,0,0,1,0,1,0,0.3555,0,0.524706,0.175661,0.814577,0.743716,0.567412,0.852391,0.593818,0.919197,0.887972,0.818252,0.174973,0.319244,0.762595,0.467333,0.666208,0.142429,0.128336,0.327917,0.607536,0.723197,0.351091,0.592192,0.000456,0.538988,0.687301,0.926544,1
0,1,0,0.064762,0.392857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.164179,1,0,1,0,0,0,0.03,0.031356,0.365812,0.393689,0.685236,0.559384,0.631636,0.760994,0.715033,0.672793,0.731895,0.629317,0.26095,0.435528,0.996675,0.217267,0.561317,0.09216,0.849608,0.994018,0.271194,0.809786,0.945832,0.810851,0.253762,0.825589,0.473716,1
0,1,0,0.174603,0.107143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.064386,1,0,1,0,0.283582,1,0,1,0,0,0,0.005,0.976563,0.141136,0.335686,0.946251,0.234956,0.914064,0.321286,0.620802,0.898656,0.730642,0.762809,0.605958,0.872841,0.770149,0.406624,0.432069,0.207428,0.25836,0.028788,0.961763,0.390746,0.931796,0.762584,0.487978,0.345983,0.600932,1
1,0,0,0.551587,0.151786,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,1,0,0,1,0,0,1,1,0,0,0.1125,0,0.741852,0.833856,0.434478,0.547473,0.364459,0.108559,0.98853,0.783521,0.436699,0.882005,0.696544,0.610737,0.188881,0.062531,0.911398,0.172952,0.757157,0.726512,0.748878,0.826717,0.100812,0.172723,0.73251,0.8192,0.039831,0.19174,1
1,0,0,0.308254,0.035714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.104478,0,1,1,0,0,0.17,0.04071,0.09888,0.603538,0.76908,0.516802,0.127918,0.319106,0.886653,0.849981,0.277041,0.602401,0.398854,0.176441,0.100302,0.924252,0.31407,0.984225,0.153185,0.647265,0.717706,0.426809,0.324015,0.720105,0.513709,0.001405,0.671143,0.825253,1
0,1,0,0.678571,0.571429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.223881,1,0,1,0,0,0,0.00247,0.27743,0.645199,0.522796,0.163882,0.673689,0.738897,0.093003,0.662665,0.398916,0.803793,0.503854,0.531113,0.135277,0.911732,0.630313,0.721681,0.501064,0.037627,0.345917,0.364289,0.748691,0.938494,0.148027,0.378172,0.482156,0.600605,1
0,1,0,0.531746,0.026786,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.096491,1,0,1,0,0.014925,1,0,1,0,0,0.1665,0.00892,0.894729,0.534336,0.202358,0.264588,0.182231,0.209365,0.522757,0.233285,0.428616,0.247013,0.618157,0.577564,0.987159,0.3626,0.902256,0.353512,0.128123,0.23179,0.212258,0.913477,0.379918,0.271929,0.681001,0.731134,0.004243,0.548768,1
1,0,0,0.289683,0.0625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,0,1,1,0,0,0.1965,0,0.295376,0.104393,0.002223,0.014794,0.052418,0.234244,0.530288,0.993158,0.456565,0.915603,0.96055,0.733699,0.69075,0.362246,0.001098,0.647305,0.729925,0.582447,0.90013,0.783254,0.306902,0.099394,0.791228,0.296486,0.512699,0.17578,1
1,0,0,0.416667,0.232143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.122807,1,0,1,0,0.014925,1,0,1,0,0,0,0.005,0.255959,0.900356,0.793767,0.431113,0.709507,0.349225,0.871573,0.891185,0.950498,0.722544,0.875615,0.530211,0.131055,0.235451,0.176945,0.526913,0.845035,0.439535,0.601523,0.036513,0.504666,0.353538,0.843943,0.14997,0.335809,0.489969,1
1,0,0,0.205079,0.096786,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184211,1,0,1,0,0.014925,1,0,1,0,0,0.1055,0,0.554936,0.469274,0.110013,0.192174,0.852211,0.425183,0.672301,0.50874,0.061435,0.488245,0.829751,0.787467,0.439962,0.834806,0.359884,0.10506,0.119082,0.164001,0.312048,0.192579,0.800453,0.728389,0.678521,0.397391,0.949121,0.669083,1
1,0,0,0.395556,0.0075,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,1,0,0,1,0,0,1,1,0,0,0.14,0,0.327906,0.508123,0.072075,0.623032,0.286434,0.294717,0.651558,0.475405,0.191786,0.042848,0.152365,0.951955,0.358578,0.34094,0.314461,0.413268,0.372928,0.706979,0.752202,0.799897,0.177755,0.579897,0.108711,0.477801,0.149049,0.857282,1
0,1,0,0.080635,0.157679,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.105263,1,0,0,1,0,1,0,1,0,0,0.12,0,0.543158,0.93086,0.132549,0.038633,0.300884,0.370826,0.573384,0.605268,0.290104,0.435946,0.382839,0.731675,0.795084,0.258904,0.679883,0.008672,0.343521,0.456594,0.244536,0.074004,0.665641,0.735709,0.58055,0.269751,0.790291,0.748662,1
0,1,0,0.111111,0.369107,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011754,1,0,1,0,0.014925,0,1,1,0,0,0.04,0.0005,0.105012,0.994637,0.85338,0.15652,0.431572,0.521666,0.141493,0.100736,0.404871,0.524645,0.372163,0.893349,0.884075,0.826379,0.781402,0.895407,0.257228,0.755249,0.088948,0.101747,0.149609,0.601363,0.474211,0.733073,0.414363,0.930603,1
1,0,0,0.328095,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.114035,1,0,1,0,0.029851,1,0,1,0,0,0.137,0.0061,0.67628,0.760448,0.391263,0.956735,0.435016,0.990605,0.859968,0.175877,0.911166,0.86452,0.654565,0.352436,0.537857,0.944597,0.105793,0.030109,0.152655,0.115335,0.583739,0.184207,0.91449,0.168272,0.071573,0.180564,0.307557,0.009835,1
0,1,0,0.236825,0.037143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,1,0,0.074627,0,1,1,0,0,0.15,0.0143,0.100156,0.89209,0.523433,0.665937,0.981682,0.236263,0.689348,0.585684,0.000432,0.571036,0.327504,0.14496,0.09837,0.819255,0.117727,0.326061,0.261923,0.621845,0.704439,0.960938,0.602757,0.799359,0.55066,0.382524,0.962311,0.425349,1
1,0,0,0.086032,0.339286,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,1,0,0,1,0,1,0,1,0,0,0.06,0.02206,0.480472,0.421058,0.642035,0.446973,0.519961,0.10827,0.208377,0.879007,0.367063,0.140715,0.176777,0.679363,0.466053,0.839335,0.916863,0.783366,0.345748,0.983188,0.682056,0.37546,0.446244,0.261519,0.46131,0.004699,0.823442,0.429348,1
1,0,0,0.205079,0.151786,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.150526,1,0,1,0,0.014925,0,1,1,0,0,0.06,0,0.372882,0.941131,0.298279,0.623554,0.615868,0.182322,0.912702,0.053975,0.048713,0.626596,0.866962,0.753692,0.355563,0.425203,0.250947,0.673868,0.858672,0.869016,0.814358,0.420763,0.149664,0.17636,0.824575,0.074793,0.467494,0.870241,1
1,0,0,0.141587,0.056607,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.108246,1,0,1,0,0.089552,1,0,1,0,0,0.04,0,0.863795,0.328066,0.35103,0.617373,0.904195,0.529429,0.849292,0.534392,0.483536,0.821857,0.136108,0.130768,0.854804,0.007993,0.902047,0.635412,0.287157,0.51398,0.935903,0.073829,0.105075,0.423599,0.262593,0.488037,0.768152,0.285779,1
0,1,0,0.104444,0.357143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.059701,1,0,1,0,0,0.025,0.01465,0.425352,0.605574,0.221568,0.242299,0.293177,0.881524,0.996514,0.617898,0.580835,0.50499,0.428259,0.19965,0.631001,0.339812,0.13587,0.882276,0.186521,0.542767,0.092953,0.285201,0.772707,0.622592,0.778316,0.987487,0.061934,0.070877,1
1,0,0,0.448413,0.349643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.279298,1,0,1,0,0.119403,1,0,1,0,0,0,0,0.580488,0.862814,0.97098,0.123486,0.837796,0.536727,0.292254,0.401689,0.8965,0.391405,0.749609,0.139255,0.213804,0.624451,0.073067,0.334535,0.964846,0.823765,0.28716,0.244769,0.041162,0.469585,0.978068,0.59479,0.155992,0.550261,1
