@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute label {0,1}

@data
1,0,0,0.206349,0.040179,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04386,1,0,0,1,0,1,0,1,0,0,0,0.05298,0.631691,0.77112,0.766139,0.458613,0.083403,0.396414,0.919965,0.108923,0.69086,0.191832,0.41926,0.766718,0.939005,0.475306,0.398385,1
1,0,0,0.376984,0.040179,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,0,1,1,0,0,0.2155,0,0.430369,0.538823,0.832006,0.359403,0.774201,0.340297,0.323753,0.434074,0.111882,0.295344,0.897285,0.472734,0.763296,0.741161,0.065585,1
0,1,0,0.513175,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.083333,1,0,1,0,0.119403,0,1,1,0,0,0.198,0.04159,0.801799,0.065729,0.934869,0.743576,0.432442,0.027449,0.673506,0.558494,0.619477,0.795395,0.320608,0.309876,0.912754,0.179953,0.808083,1
1,0,0,0.324127,0.3275,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.157895,1,0,1,0,0.179104,0,1,1,0,0,0,0.00221,0.593814,0.68086,0.69409,0.388245,0.577953,0.050498,0.869303,0.457359,0.168614,0.391972,0.566807,0.368353,0.956888,0.675636,0.381925,1
1,0,0,0.600476,0.535714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.298246,1,0,1,0,0.134328,1,0,1,0,0,0,0,0.284685,0.371888,0.382987,0.062093,0.85976,0.594762,0.813043,0.653003,0.249987,0.560017,0.631468,0.362804,0.109032,0.180866,0.402182,1
1,0,0,0.220952,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.059701,1,0,1,0,0,0.07,0.07544,0.287328,0.037453,0.259361,0.071497,0.869629,0.000185,0.818885,0.996065,0.131209,0.230607,0.994326,0.539478,0.239329,0.179714,0.654231,1
1,0,0,0.230159,0.18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.052632,1,0,1,0,0.119403,0,1,1,0,0,0.072,0.00007,0.805777,0.500216,0.466814,0.36649,0.314066,0.446144,0.642577,0.136498,0.311729,0.176825,0.720966,0.176512,0.175906,0.616919,0.565975,1
1,0,0,0.302857,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.096491,1,0,1,0,0.089552,1,0,1,0,0,0.08,0.02072,0.918927,0.386406,0.331311,0.504404,0.569058,0.47385,0.102082,0.426487,0.207496,0.859825,0.000713,0.393951,0.831353,0.53103,0.329637,1
1,0,0,0.197143,0.008929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.592525,0.201023,0.548946,0.790657,0.895433,0.836946,0.996248,0.242961,0.607546,0.6234,0.609427,0.493639,0.665454,0.088599,0.789073,1
0,1,0,0.485397,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,1,0,0,1,0,1,0,1,0,0,0,0,0.30314,0.227833,0.366616,0.27166,0.502589,0.951888,0.3314,0.416891,0.205311,0.731778,0.033142,0.965072,0.383266,0.474844,0.600939,1
1,0,0,0.128254,0.008929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.023333,1,0,0,1,0,0,1,1,0,0,0,0,0.99876,0.558684,0.251482,0.639793,0.049382,0.089223,0.761288,0.834581,0.216572,0.518644,0.205121,0.497716,0.902177,0.124772,0.744231,1
0,1,0,0.421905,0.269286,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.280702,1,0,1,0,0.208955,1,0,1,0,0,0,0.023,0.757631,0.082584,0.652418,0.361162,0.522262,0.717499,0.036908,0.028548,0.584032,0.947732,0.623823,0.752711,0.99846,0.985924,0.137399,1
0,1,0,0.388889,0.214286,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,0,1,0,0,1,1,0,0,0,0,0.413786,0.248225,0.443265,0.491503,0.411576,0.617749,0.65544,0.373524,0.787683,0.011073,0.867396,0.490506,0.149155,0.739445,0.672905,1
1,0,0,0.72619,0.098214,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.074627,0,1,1,0,0,0.03,0.00058,0.336735,0.678255,0.323346,0.828094,0.336537,0.672581,0.006415,0.336442,0.323404,0.689023,0.355382,0.067722,0.626536,0.391645,0.875744,1
1,0,0,0.179841,0.061071,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.058421,1,0,1,0,0.014925,0,1,1,0,0,0.1975,0.0002,0.293938,0.064396,0.482667,0.912945,0.358291,0.061363,0.444486,0.703082,0.130547,0.95355,0.506043,0.825286,0.404053,0.508838,0.08572,1
1,0,0,0.336032,0.089286,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.1195,0.002,0.880784,0.457748,0.865169,0.860046,0.580205,0.161901,0.041601,0.36918,0.266025,0.200816,0.481435,0.145177,0.367805,0.409794,0.884119,1
1,0,0,0.648095,0.33625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.505789,1,0,1,0,0.164179,0,1,1,0,0,0.015,0.003,0.301701,0.680247,0.411426,0.091302,0.937269,0.957625,0.066271,0.303456,0.515954,0.551652,0.115095,0.4797,0.435435,0.22512,0.55784,1
1,0,0,0.547619,0.895893,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.044776,1,0,1,0,0,0.06,0.00014,0.816412,0.099847,0.152416,0.554831,0.981947,0.512969,0.409752,0.210803,0.07737,0.05876,0.658348,0.705608,0.331997,0.647486,0.102023,1
1,0,0,0.947143,0.633929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.68507,0.913119,0.309929,0.449495,0.201661,0.960228,0.821646,0.540652,0.946614,0.744487,0.000625,0.540519,0.696446,0.409389,0.291168,1
1,0,0,0.34,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.157895,1,0,1,0,0.104478,1,0,1,0,0,0.075,0.0127,0.19673,0.922739,0.598358,0.323199,0.954287,0.156481,0.802086,0.256001,0.115442,0.570231,0.232967,0.516169,0.668845,0.556706,0.037467,1
0,1,0,0.082063,0.330357,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.059701,0,1,1,0,0,0.04,0.005,0.690273,0.375845,0.689899,0.002638,0.403086,0.120715,0.053342,0.964335,0.35397,0.978187,0.493597,0.908479,0.571707,0.579205,0.9685,1
1,0,0,0.231429,0.178571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.385965,1,0,0,1,0,0,1,1,0,0,0.035,0,0.451581,0.584333,0.209036,0.350361,0.755994,0.377102,0.848815,0.689834,0.628665,0.164556,0.940489,0.504607,0.647846,0.213254,0.601789,1
1,0,0,0.140159,0.358571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,1,0,0.134328,1,0,1,0,0,0.03,0.00396,0.033887,0.446555,0.222955,0.651782,0.42154,0.009329,0.011192,0.874633,0.962938,0.127694,0.934366,0.750516,0.115022,0.123062,0.376673,1
1,0,0,0.223492,0.053571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,1,0,0.164179,0,1,1,0,0,0.217,0.00035,0.528405,0.629172,0.702364,0.021234,0.95692,0.032006,0.755209,0.645653,0.794568,0.429236,0.357751,0.8237,0.792065,0.341778,0.937628,1
1,0,0,0.230159,0.183036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.166667,1,0,1,0,0.029851,1,0,1,0,0,0.21,0.00007,0.122159,0.100503,0.936388,0.830561,0.920316,0.626567,0.893372,0.78282,0.488806,0.398034,0.515811,0.837138,0.407978,0.31564,0.011118,1
1,0,0,0.555556,0.303571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.438596,1,0,1,0,0.134328,1,0,1,0,0,0.0905,0.01655,0.267525,0.438925,0.02401,0.960019,0.087137,0.587044,0.651496,0.349335,0.084366,0.017702,0.863037,0.965348,0.071049,0.059878,0.773257,1
1,0,0,1,0.796071,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.447368,1,0,1,0,0.014925,0,1,1,0,0,0,0.00109,0.699359,0.582209,0.200923,0.359841,0.260195,0.02161,0.152356,0.572865,0.979527,0.550062,0.815058,0.53428,0.847224,0.465125,0.874372,1
0,1,0,0.190476,0.017857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.030702,1,0,0,1,0,0,1,1,0,0,0.2455,0,0.867204,0.59708,0.631355,0.227016,0.565316,0.976569,0.953394,0.100008,0.372713,0.251072,0.429004,0.141113,0.707755,0.965333,0.865432,1
1,0,0,0.06873,0.196429,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,1,0,0,1,0,1,0,1,0,0,0.04,0,0.13341,0.848401,0.886221,0.139599,0.233017,0.072227,0.901979,0.837884,0.880127,0.627413,0.713871,0.173568,0.782655,0.391054,0.474443,1
1,0,0,0.375714,0.072857,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,0,1,1,0,0,0.2,0.058,0.471081,0.700696,0.564513,0.923532,0.686744,0.558708,0.742581,0.679985,0.612531,0.671449,0.247113,0.036355,0.852222,0.595608,0.993603,1
1,0,0,0.169365,0.440536,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.055614,1,0,0,1,0,0,1,1,0,0,0.06,0,0.352922,0.545929,0.262475,0.45215,0.271004,0.951175,0.795976,0.14756,0.708461,0.063069,0.886454,0.025979,0.758175,0.533562,0.440592,1
1,0,0,0.260635,0.017857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,1,0,1,0,0.164179,1,0,1,0,0,0.016,0.0054,0.242839,0.161751,0.240235,0.695108,0.192186,0.575819,0.65225,0.788997,0.938767,0.683846,0.79882,0.111352,0.991299,0.39825,0.683227,1
0,1,0,0.074127,0.330357,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.042456,1,0,1,0,0.059701,1,0,1,0,0,0.03,0.0054,0.079105,0.290162,0.921353,0.374594,0.342723,0.786303,0.75322,0.701247,0.824457,0.088966,0.149013,0.54715,0.22641,0.559793,0.576185,1
1,0,0,0.284444,0.577321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.105263,1,0,1,0,0.134328,1,0,1,0,0,0.125,0.0073,0.691285,0.503621,0.923693,0.406768,0.739812,0.349749,0.408848,0.216683,0.850664,0.401254,0.571145,0.565247,0.691278,0.16156,0.979168,1
0,1,0,0.539683,0.285714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.276316,1,0,1,0,0.089552,0,1,1,0,0,0,0.0126,0.03957,0.636459,0.814574,0.730724,0.193818,0.967325,0.862108,0.660522,0.426737,0.406117,0.043102,0.765173,0.640685,0.600133,0.7297,1
0,1,0,0.112381,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,0,1,0,1,0,1,0,0,0.05,0,0.556465,0.337241,0.209343,0.151217,0.1405,0.049505,0.385876,0.605807,0.920352,0.832793,0.604444,0.144314,0.973129,0.16098,0.697995,1
1,0,0,0.240794,0.535714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.187193,1,0,1,0,0.164179,1,0,1,0,0,0,0.02283,0.19658,0.269854,0.648013,0.455447,0.662118,0.435184,0.234396,0.329758,0.696201,0.163049,0.93664,0.13314,0.690805,0.376608,0.801647,1
0,1,0,0.277778,0.133929,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.02193,1,0,1,0,0.134328,0,1,1,0,0,0.0905,0,0.768889,0.406059,0.502201,0.098223,0.090458,0.418711,0.78957,0.017131,0.978482,0.12542,0.572692,0.208879,0.084271,0.918879,0.368318,1
1,0,0,0.22619,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14614,1,0,1,0,0.029851,0,1,1,0,0,0.0905,0,0.104277,0.128005,0.304973,0.421718,0.270692,0.255588,0.322469,0.581347,0.04786,0.176329,0.34145,0.27991,0.609453,0.811629,0.02962,1
0,1,0,0.257937,0.188929,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.078947,1,0,1,0,0.074627,0,1,1,0,0,0.0495,0.005,0.026083,0.425525,0.283488,0.904264,0.114948,0.791606,0.361969,0.8323,0.299624,0.979295,0.167204,0.964064,0.614517,0.591397,0.651116,1
1,0,0,0.324127,0.1875,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,0,1,0,1,0,0,1,1,0,0,0.145,0.00006,0.559441,0.893314,0.732361,0.086415,0.254151,0.39403,0.635662,0.492719,0.668987,0.669587,0.78006,0.446644,0.696023,0.981863,0.46572,1
0,1,0,0.265873,0.232143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.140351,1,0,1,0,0.104478,0,1,1,0,0,0,0.03065,0.492317,0.564738,0.890216,0.175926,0.715242,0.056696,0.368399,0.367442,0.237291,0.946353,0.391775,0.896041,0.186772,0.27043,0.218952,1
0,1,0,0.093968,0.0075,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010175,1,0,1,0,0.164179,1,0,1,0,0,0.04,0.00099,0.006559,0.187404,0.133236,0.565046,0.224996,0.114695,0.059745,0.986412,0.879123,0.439878,0.400055,0.998487,0.794057,0.936254,0.136384,1
0,1,0,0.111111,0.366071,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.024912,1,0,1,0,0.029851,0,1,1,0,0,0.0245,0,0.288746,0.275423,0.079347,0.065802,0.152019,0.740263,0.67001,0.508299,0.49875,0.728646,0.610368,0.172277,0.387129,0.403078,0.58778,1
1,0,0,0.128254,0.392857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010175,1,0,1,0,0.089552,1,0,1,0,0,0.0605,0,0.275709,0.942275,0.240583,0.43483,0.257034,0.98124,0.314816,0.425174,0.608569,0.537242,0.190976,0.927115,0.523567,0.27776,0.657768,1
1,0,0,0.404762,0.339286,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22807,1,0,1,0,0.208955,1,0,1,0,0,0.12,0.04607,0.494983,0.263398,0.897832,0.51944,0.688514,0.918666,0.57561,0.605226,0.683179,0.002233,0.119579,0.79274,0.157739,0.613243,0.133152,1
1,0,0,0.308254,0.108571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.071579,1,0,1,0,0.014925,0,1,1,0,0,0.09,0.18027,0.293044,0.546703,0.569157,0.102697,0.717713,0.376418,0.993426,0.116308,0.266065,0.191683,0.463145,0.309295,0.763729,0.035627,0.270305,1
1,0,0,0.161429,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.065789,1,0,1,0,0.089552,1,0,1,0,0,0.1,0.00327,0.693355,0.014397,0.376327,0.077309,0.413606,0.366425,0.050654,0.217965,0.384873,0.685087,0.870821,0.397553,0.704758,0.285816,0.801471,1
1,0,0,0.279048,0.696429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.245614,1,0,1,0,0.238806,1,0,1,0,0,0,0.05,0.327414,0.134877,0.570672,0.542116,0.483247,0.535014,0.162223,0.699911,0.059996,0.690256,0.603121,0.029733,0.654918,0.171446,0.10098,1
0,1,0,0.18127,0.102679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.030702,1,0,0,1,0,1,0,1,0,0,0.18,0,0.940039,0.770059,0.514639,0.854283,0.348862,0.891017,0.536427,0.307092,0.559862,0.972195,0.136891,0.920318,0.640209,0.715036,0.835724,1
1,0,0,0.670635,0.446429,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.280702,1,0,0,1,0,0,1,1,0,0,0.012,0.02028,0.088716,0.629959,0.565177,0.605281,0.529298,0.727008,0.543315,0.533028,0.103953,0.215797,0.727,0.905576,0.238898,0.682094,0.505312,1
1,0,0,0.293651,0.005893,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.114035,1,0,1,0,0.014925,0,1,1,0,0,0.216,0.08,0.900831,0.838988,0.560936,0.305447,0.465821,0.67655,0.8231,0.409827,0.614861,0.202746,0.22183,0.347382,0.81995,0.594113,0.08504,1
1,0,0,0.36381,0.157679,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,1,0,1,0,0.149254,0,1,1,0,0,0.16,0,0.836639,0.133066,0.747717,0.631759,0.412122,0.784248,0.719126,0.706476,0.326943,0.750703,0.957482,0.529363,0.576124,0.222,0.173604,1
1,0,0,0.059524,0.785714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0.225,1,0.62352,0.806458,0.006125,0.372584,0.474365,0.185437,0.021693,0.787667,0.869389,0.575205,0.240906,0.120575,0.321303,0.348918,0.241393,1
1,0,0,0.09,0.232143,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.051228,1,0,1,0,0.104478,1,0,1,0,0,0.04,0.02954,0.402119,0.884845,0.830773,0.299992,0.993812,0.154426,0.82705,0.935589,0.818181,0.138104,0.697541,0.463018,0.610373,0.174099,0.195638,1
1,0,0,0.415397,0.221786,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,1,0,0.014925,1,0,1,0,0,0.1,0.003,0.585213,0.556156,0.243279,0.368728,0.93519,0.574933,0.009593,0.614062,0.404408,0.555145,0.960336,0.670283,0.556195,0.807093,0.149811,1
1,0,0,0.101905,0.200893,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06,1,0,0,1,0,1,0,0,1,0,0.06,0,0.274459,0.170975,0.382841,0.374369,0.37079,0.033378,0.574694,0.614709,0.060045,0.315052,0.553416,0.825719,0.330995,0.283215,0.899034,1
1,0,0,0.260635,0.232143,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.109649,1,0,1,0,0.119403,1,0,1,0,0,0.165,0.012,0.725449,0.066504,0.875012,0.573944,0.966754,0.046076,0.771379,0.901197,0.505062,0.243631,0.267036,0.949794,0.393886,0.004988,0.347165,1
1,0,0,0.186508,0.013393,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,1,0,1,0,0.044776,1,0,1,0,0,0.13,0.15108,0.318083,0.215166,0.362057,0.380535,0.3341,0.48484,0.656904,0.103909,0.881293,0.795901,0.860246,0.20302,0.596567,0.129086,0.240569,1
1,0,0,0.222222,0.020893,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,1,0,1,0,0.029851,1,0,1,0,0,0.13,0.005,0.799738,0.017904,0.006733,0.606067,0.798674,0.225143,0.732346,0.011478,0.764057,0.003549,0.042033,0.970286,0.798153,0.424725,0.297746,1
0,1,0,0.137619,0.401786,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.026316,1,0,1,0,0.059701,1,0,1,0,0,0,0.00321,0.20443,0.745799,0.967993,0.15925,0.617176,0.341938,0.38295,0.283359,0.533757,0.318782,0.019497,0.215195,0.811982,0.582665,0.115045,1
1,0,0,0.129683,0.019286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,1,0,1,0,0.014925,0,1,1,0,0,0.42,0.00059,0.63088,0.217686,0.029896,0.61444,0.830693,0.797923,0.569436,0.524476,0.690814,0.837084,0.714102,0.314968,0.215883,0.52583,0.681885,1
1,0,0,0.105873,0.065536,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.078947,1,0,1,0,0.014925,1,0,1,0,0,0.05,0.0015,0.773616,0.649598,0.78872,0.490726,0.512606,0.804879,0.413837,0.44564,0.243936,0.475754,0.79991,0.993092,0.022499,0.853942,0.728081,1
0,1,0,0.232857,0.125,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.029298,1,0,0,1,0,1,0,0,1,0,0.14,0,0.436222,0.3856,0.787947,0.688526,0.021961,0.68776,0.588055,0.743199,0.296484,0.725951,0.171187,0.594177,0.307874,0.290428,0.249121,1
1,0,0,0.322698,0.002857,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001404,1,0,1,0,0.014925,0,1,1,0,0,0.14,0.02,0.571201,0.973793,0.394634,0.50489,0.301489,0.134469,0.400311,0.25107,0.89774,0.351468,0.161258,0.365263,0.728061,0.119986,0.279551,1
1,0,0,0.167937,0.236607,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.192982,1,0,0,1,0,0,1,0,1,0,0.05,0,0.028978,0.660193,0.211595,0.339413,0.114291,0.148823,0.750266,0.831309,0.444881,0.790409,0.776827,0.240771,0.530617,0.384992,0.534278,1
1,0,0,0.308254,0.037143,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22807,1,0,0,1,0,0,1,1,0,0,0.082,0.31285,0.078445,0.715037,0.413171,0.778326,0.021989,0.492854,0.233232,0.219295,0.210344,0.09147,0.108009,0.328223,0.201374,0.007214,0.542196,1
